Region,Date,Price,Time left on Auction
US,9/22/2016 17:36,35826,Long
US,9/22/2016 17:46,35993,Long
US,9/22/2016 17:56,35993,Long
US,9/22/2016 18:06,36137,Long
US,9/22/2016 18:16,36137,Long
US,9/22/2016 18:26,36267,Long
US,9/22/2016 18:36,36267,Long
US,9/22/2016 18:46,36286,Long
US,9/22/2016 18:56,36286,Long
US,9/22/2016 19:06,36277,Long
US,9/22/2016 19:16,36277,Long
US,9/22/2016 19:26,36294,Long
US,9/22/2016 19:36,36294,Long
US,9/22/2016 19:46,36256,Long
US,9/22/2016 19:56,36256,Long
US,9/22/2016 20:06,36149,Long
US,9/22/2016 20:16,36149,Long
US,9/22/2016 20:26,36031,Long
US,9/22/2016 20:36,36031,Long
US,9/22/2016 20:46,35995,Long
US,9/22/2016 20:56,35995,Long
US,9/22/2016 21:06,36009,Long
US,9/22/2016 21:16,36009,Long
US,9/22/2016 21:26,36040,Long
US,9/22/2016 21:36,36040,Long
US,9/22/2016 21:46,36016,Long
US,9/22/2016 21:56,36016,Long
US,9/22/2016 22:06,36002,Long
US,9/22/2016 22:16,36002,Long
US,9/22/2016 22:26,35955,Long
US,9/22/2016 22:35,35955,Long
US,9/22/2016 22:45,35852,Long
US,9/22/2016 22:56,35852,Long
US,9/22/2016 23:06,35627,Long
US,9/22/2016 23:16,35627,Long
US,9/22/2016 23:26,35396,Long
US,9/22/2016 23:36,35396,Long
US,9/22/2016 23:46,35220,Long
US,9/22/2016 23:56,35220,Long
US,9/23/2016 0:06,35096,Long
US,9/23/2016 0:16,35096,Long
US,9/23/2016 0:26,35025,Long
US,9/23/2016 0:36,35025,Long
US,9/23/2016 0:46,34945,Long
US,9/23/2016 0:56,34945,Long
US,9/23/2016 1:06,34959,Long
US,9/23/2016 1:16,34959,Long
US,9/23/2016 1:26,34965,Long
US,9/23/2016 1:36,34965,Long
US,9/23/2016 1:46,34802,Long
US,9/23/2016 1:56,34802,Long
US,9/23/2016 2:06,34659,Long
US,9/23/2016 2:16,34659,Long
US,9/23/2016 2:26,34503,Long
US,9/23/2016 2:36,34503,Long
US,9/23/2016 2:46,34538,Long
US,9/23/2016 2:56,34538,Long
US,9/23/2016 3:06,34626,Long
US,9/23/2016 3:16,34626,Long
US,9/23/2016 3:26,34809,Long
US,9/23/2016 3:36,34809,Long
US,9/23/2016 3:46,34978,Long
US,9/23/2016 3:56,34978,Long
US,9/23/2016 4:06,35148,Long
US,9/23/2016 4:16,35148,Long
US,9/23/2016 4:26,35311,Long
US,9/23/2016 4:36,35311,Long
US,9/23/2016 4:46,35232,Long
US,9/23/2016 4:56,35232,Long
US,9/23/2016 5:06,35113,Long
US,9/23/2016 5:16,35113,Long
US,9/23/2016 5:26,34978,Long
US,9/23/2016 5:36,34978,Long
US,9/23/2016 5:46,34962,Long
US,9/23/2016 5:56,34962,Long
US,9/23/2016 6:06,35003,Long
US,9/23/2016 6:16,35003,Long
US,9/23/2016 6:26,35055,Long
US,9/23/2016 6:36,35055,Long
US,9/23/2016 6:46,35141,Long
US,9/23/2016 6:56,35141,Long
US,9/23/2016 7:06,35200,Long
US,9/23/2016 7:16,35200,Long
US,9/23/2016 7:26,35287,Long
US,9/23/2016 7:36,35287,Long
US,9/23/2016 7:46,35282,Long
US,9/23/2016 7:56,35282,Long
US,9/23/2016 8:06,35268,Long
US,9/23/2016 8:16,35268,Long
US,9/23/2016 8:26,35251,Long
US,9/23/2016 8:36,35251,Long
US,9/23/2016 8:46,35231,Long
US,9/23/2016 8:56,35231,Long
US,9/23/2016 9:06,35170,Long
US,9/23/2016 9:16,35170,Long
US,9/23/2016 9:26,35085,Long
US,9/23/2016 9:36,35085,Long
US,9/23/2016 9:46,35046,Long
US,9/23/2016 9:56,35046,Long
US,9/23/2016 10:06,35009,Long
US,9/23/2016 10:16,35009,Long
US,9/23/2016 10:26,34989,Long
US,9/23/2016 10:36,34989,Long
US,9/23/2016 10:46,34992,Long
US,9/23/2016 10:56,34992,Long
US,9/23/2016 11:06,34995,Long
US,9/23/2016 11:16,34995,Long
US,9/23/2016 11:26,34992,Long
US,9/23/2016 11:36,34992,Long
US,9/23/2016 11:46,34992,Long
US,9/23/2016 11:56,34992,Long
US,9/23/2016 12:06,35014,Long
US,9/23/2016 12:16,35014,Long
US,9/23/2016 12:26,35053,Long
US,9/23/2016 12:36,35053,Long
US,9/23/2016 12:46,35064,Long
US,9/23/2016 12:56,35064,Long
US,9/23/2016 13:06,35052,Long
US,9/23/2016 13:16,35052,Long
US,9/23/2016 13:26,35014,Long
US,9/23/2016 13:36,35014,Long
US,9/23/2016 13:46,34975,Long
US,9/23/2016 13:56,34975,Long
US,9/23/2016 14:06,34970,Long
US,9/23/2016 14:16,34970,Long
US,9/23/2016 14:26,35000,Long
US,9/23/2016 14:36,35000,Long
US,9/23/2016 14:46,35038,Long
US,9/23/2016 14:56,35038,Long
US,9/23/2016 15:05,35005,Long
US,9/23/2016 15:16,35005,Long
US,9/23/2016 15:26,34926,Long
US,9/23/2016 15:36,34926,Long
US,9/23/2016 15:46,34886,Long
US,9/23/2016 15:56,34886,Long
US,9/23/2016 16:06,34902,Long
US,9/23/2016 16:16,34902,Long
US,9/23/2016 16:26,34917,Long
US,9/23/2016 16:36,34917,Long
US,9/23/2016 16:46,34938,Long
US,9/23/2016 16:56,34938,Long
US,9/23/2016 17:06,34910,Long
US,9/23/2016 17:16,34910,Long
US,9/23/2016 17:26,34933,Long
US,9/23/2016 17:36,34933,Long
US,9/23/2016 17:46,34958,Long
US,9/23/2016 17:56,34958,Long
US,9/23/2016 18:06,35032,Long
US,9/23/2016 18:16,35032,Long
US,9/23/2016 18:26,35082,Long
US,9/23/2016 18:36,35082,Long
US,9/23/2016 18:46,35113,Long
US,9/23/2016 18:56,35113,Long
US,9/23/2016 19:06,35098,Long
US,9/23/2016 19:16,35098,Long
US,9/23/2016 19:26,35079,Long
US,9/23/2016 19:36,35079,Long
US,9/23/2016 19:46,34992,Long
US,9/23/2016 19:56,34992,Long
US,9/23/2016 20:06,34847,Long
US,9/23/2016 20:16,34847,Long
US,9/23/2016 20:26,34740,Long
US,9/23/2016 20:36,34740,Long
US,9/23/2016 20:46,34678,Long
US,9/23/2016 20:56,34678,Long
US,9/23/2016 21:06,34628,Long
US,9/23/2016 21:16,34628,Long
US,9/23/2016 21:26,34584,Long
US,9/23/2016 21:36,34584,Long
US,9/23/2016 21:46,34599,Long
US,9/23/2016 21:56,34599,Long
US,9/23/2016 22:06,34691,Long
US,9/23/2016 22:16,34691,Long
US,9/23/2016 22:26,34800,Long
US,9/23/2016 22:36,34800,Long
US,9/23/2016 22:46,34938,Long
US,9/23/2016 22:56,34938,Long
US,9/23/2016 23:06,34950,Long
US,9/23/2016 23:16,34950,Long
US,9/23/2016 23:26,34892,Long
US,9/23/2016 23:36,34892,Long
US,9/23/2016 23:46,34830,Long
US,9/23/2016 23:56,34830,Long
US,9/24/2016 0:06,34820,Long
US,9/24/2016 0:16,34820,Long
US,9/24/2016 0:26,34900,Long
US,9/24/2016 0:36,34900,Long
US,9/24/2016 0:46,34993,Long
US,9/24/2016 0:56,34993,Long
US,9/24/2016 1:06,35091,Long
US,9/24/2016 1:16,35091,Long
US,9/24/2016 1:26,35083,Long
US,9/24/2016 1:36,35083,Long
US,9/24/2016 1:46,34904,Long
US,9/24/2016 1:56,34904,Long
US,9/24/2016 2:06,34755,Long
US,9/24/2016 2:16,34755,Long
US,9/24/2016 2:26,34700,Long
US,9/24/2016 2:36,34700,Long
US,9/24/2016 2:46,34783,Long
US,9/24/2016 2:56,34783,Long
US,9/24/2016 3:06,34704,Long
US,9/24/2016 3:16,34704,Long
US,9/24/2016 3:26,34653,Long
US,9/24/2016 3:36,34653,Long
US,9/24/2016 3:46,34623,Long
US,9/24/2016 3:56,34623,Long
US,9/24/2016 4:06,34780,Long
US,9/24/2016 4:16,34780,Long
US,9/24/2016 4:26,34831,Long
US,9/24/2016 4:36,34831,Long
US,9/24/2016 4:46,34838,Long
US,9/24/2016 4:56,34838,Long
US,9/24/2016 5:06,34828,Long
US,9/24/2016 5:16,34828,Long
US,9/24/2016 5:26,34882,Long
US,9/24/2016 5:36,34882,Long
US,9/24/2016 5:46,34957,Long
US,9/24/2016 5:56,34957,Long
US,9/24/2016 6:06,35005,Long
US,9/24/2016 6:16,35005,Long
US,9/24/2016 6:26,35093,Long
US,9/24/2016 6:36,35093,Long
US,9/24/2016 6:46,35060,Long
US,9/24/2016 6:56,35060,Long
US,9/24/2016 7:06,34915,Long
US,9/24/2016 7:16,34915,Long
US,9/24/2016 7:26,34771,Long
US,9/24/2016 7:36,34771,Long
US,9/24/2016 7:46,34708,Long
US,9/24/2016 7:56,34708,Long
US,9/24/2016 8:06,34671,Long
US,9/24/2016 8:16,34671,Long
US,9/24/2016 8:26,34588,Long
US,9/24/2016 8:36,34588,Long
US,9/24/2016 8:46,34492,Long
US,9/24/2016 8:56,34492,Long
US,9/24/2016 9:06,34425,Long
US,9/24/2016 9:16,34425,Long
US,9/24/2016 9:26,34424,Long
US,9/24/2016 9:36,34424,Long
US,9/24/2016 9:46,34460,Long
US,9/24/2016 9:56,34460,Long
US,9/24/2016 10:06,34526,Long
US,9/24/2016 10:16,34526,Long
US,9/24/2016 10:26,34530,Long
US,9/24/2016 10:36,34530,Long
US,9/24/2016 10:46,34540,Long
US,9/24/2016 10:56,34540,Long
US,9/24/2016 11:06,34561,Long
US,9/24/2016 11:16,34561,Long
US,9/24/2016 11:26,34623,Long
US,9/24/2016 11:36,34623,Long
US,9/24/2016 11:46,34663,Long
US,9/24/2016 11:56,34663,Long
US,9/24/2016 12:06,34676,Long
US,9/24/2016 12:16,34676,Long
US,9/24/2016 12:26,34667,Long
US,9/24/2016 12:36,34667,Long
US,9/24/2016 12:46,34672,Long
US,9/24/2016 12:56,34672,Long
US,9/24/2016 13:06,34718,Long
US,9/24/2016 13:16,34718,Long
US,9/24/2016 13:26,34783,Long
US,9/24/2016 13:36,34783,Long
US,9/24/2016 13:46,34876,Long
US,9/24/2016 13:56,34876,Long
US,9/24/2016 14:06,35010,Long
US,9/24/2016 14:16,35010,Long
US,9/24/2016 14:26,35140,Long
US,9/24/2016 14:36,35140,Long
US,9/24/2016 14:46,35265,Long
US,9/24/2016 14:56,35265,Long
US,9/24/2016 15:06,35372,Long
US,9/24/2016 15:16,35372,Long
US,9/24/2016 15:26,35469,Long
US,9/24/2016 15:36,35469,Long
US,9/24/2016 15:46,35572,Long
US,9/24/2016 15:56,35572,Long
US,9/24/2016 16:06,35645,Long
US,9/24/2016 16:16,35645,Long
US,9/24/2016 16:26,35684,Long
US,9/24/2016 16:36,35684,Long
US,9/24/2016 16:46,35511,Long
US,9/24/2016 16:56,35511,Long
US,9/24/2016 17:06,35331,Long
US,9/24/2016 17:16,35331,Long
US,9/24/2016 17:26,35195,Long
US,9/24/2016 17:36,35195,Long
US,9/24/2016 17:46,35183,Long
US,9/24/2016 17:56,35183,Long
US,9/24/2016 18:06,35182,Long
US,9/24/2016 18:16,35182,Long
US,9/24/2016 18:26,35160,Long
US,9/24/2016 18:36,35160,Long
US,9/24/2016 18:46,35173,Long
US,9/24/2016 18:56,35173,Long
US,9/24/2016 19:06,35206,Long
US,9/24/2016 19:16,35206,Long
US,9/24/2016 19:26,35225,Long
US,9/24/2016 19:36,35225,Long
US,9/24/2016 19:46,35202,Long
US,9/24/2016 19:56,35202,Long
US,9/24/2016 20:06,35068,Long
US,9/24/2016 20:16,35068,Long
US,9/24/2016 20:26,34832,Long
US,9/24/2016 20:36,34832,Long
US,9/24/2016 20:46,34600,Long
US,9/24/2016 20:56,34600,Long
US,9/24/2016 21:06,34408,Long
US,9/24/2016 21:16,34408,Long
US,9/24/2016 21:26,34326,Long
US,9/24/2016 21:36,34326,Long
US,9/24/2016 21:46,34293,Long
US,9/24/2016 21:56,34293,Long
US,9/24/2016 22:06,34323,Long
US,9/24/2016 22:16,34323,Long
US,9/24/2016 22:26,34388,Long
US,9/24/2016 22:36,34388,Long
US,9/24/2016 22:46,34437,Long
US,9/24/2016 22:56,34437,Long
US,9/24/2016 23:06,34451,Long
US,9/24/2016 23:16,34451,Long
US,9/24/2016 23:26,34323,Long
US,9/24/2016 23:36,34323,Long
US,9/24/2016 23:46,34118,Long
US,9/24/2016 23:56,34118,Long
US,9/25/2016 0:06,33943,Long
US,9/25/2016 0:16,33943,Long
US,9/25/2016 0:26,33947,Long
US,9/25/2016 0:36,33947,Long
US,9/25/2016 0:46,33986,Long
US,9/25/2016 0:56,33986,Long
US,9/25/2016 1:06,34038,Long
US,9/25/2016 1:16,34038,Long
US,9/25/2016 1:26,34123,Long
US,9/25/2016 1:36,34123,Long
US,9/25/2016 1:46,34252,Long
US,9/25/2016 1:56,34252,Long
US,9/25/2016 2:06,34438,Long
US,9/25/2016 2:16,34438,Long
US,9/25/2016 2:26,34610,Long
US,9/25/2016 2:36,34610,Long
US,9/25/2016 2:46,34694,Long
US,9/25/2016 2:56,34694,Long
US,9/25/2016 3:06,34780,Long
US,9/25/2016 3:16,34780,Long
US,9/25/2016 3:26,34908,Long
US,9/25/2016 3:36,34908,Long
US,9/25/2016 3:46,35122,Long
US,9/25/2016 3:56,35122,Long
US,9/25/2016 4:06,35224,Long
US,9/25/2016 4:16,35224,Long
US,9/25/2016 4:26,35224,Long
US,9/25/2016 4:36,35224,Long
US,9/25/2016 4:46,35204,Long
US,9/25/2016 4:56,35204,Long
US,9/25/2016 5:06,35123,Long
US,9/25/2016 5:16,35123,Long
US,9/25/2016 5:26,35103,Long
US,9/25/2016 5:36,35103,Long
US,9/25/2016 5:46,35059,Long
US,9/25/2016 5:56,35059,Long
US,9/25/2016 6:06,34981,Long
US,9/25/2016 6:16,34981,Long
US,9/25/2016 6:26,34882,Long
US,9/25/2016 6:36,34882,Long
US,9/25/2016 6:46,34774,Long
US,9/25/2016 6:56,34774,Long
US,9/25/2016 7:06,34749,Long
US,9/25/2016 7:16,34749,Long
US,9/25/2016 7:26,34758,Long
US,9/25/2016 7:36,34758,Long
US,9/25/2016 7:46,34777,Long
US,9/25/2016 7:56,34777,Long
US,9/25/2016 8:06,34767,Long
US,9/25/2016 8:16,34767,Long
US,9/25/2016 8:26,34740,Long
US,9/25/2016 8:36,34740,Long
US,9/25/2016 8:46,34752,Long
US,9/25/2016 8:56,34752,Long
US,9/25/2016 9:06,34762,Long
US,9/25/2016 9:16,34762,Long
US,9/25/2016 9:26,34781,Long
US,9/25/2016 9:36,34781,Long
US,9/25/2016 9:46,34772,Long
US,9/25/2016 9:56,34772,Long
US,9/25/2016 10:06,34713,Long
US,9/25/2016 10:16,34713,Long
US,9/25/2016 10:26,34659,Long
US,9/25/2016 10:36,34659,Long
US,9/25/2016 10:46,34631,Long
US,9/25/2016 10:56,34631,Long
US,9/25/2016 11:06,34663,Long
US,9/25/2016 11:16,34663,Long
US,9/25/2016 11:26,34698,Long
US,9/25/2016 11:36,34698,Long
US,9/25/2016 11:46,34748,Long
US,9/25/2016 11:56,34748,Long
US,9/25/2016 12:06,34802,Long
US,9/25/2016 12:16,34802,Long
US,9/25/2016 12:26,34875,Long
US,9/25/2016 12:36,34875,Long
US,9/25/2016 12:46,34944,Long
US,9/25/2016 12:56,34944,Long
US,9/25/2016 13:06,34995,Long
US,9/25/2016 13:16,34995,Long
US,9/25/2016 13:26,35042,Long
US,9/25/2016 13:36,35042,Long
US,9/25/2016 13:46,35109,Long
US,9/25/2016 13:56,35109,Long
US,9/25/2016 14:06,35208,Long
US,9/25/2016 14:16,35208,Long
US,9/25/2016 14:26,35317,Long
US,9/25/2016 14:36,35317,Long
US,9/25/2016 14:46,35425,Long
US,9/25/2016 14:56,35425,Long
US,9/25/2016 15:06,35526,Long
US,9/25/2016 15:16,35526,Long
US,9/25/2016 15:26,35622,Long
US,9/25/2016 15:36,35622,Long
US,9/25/2016 15:46,35698,Long
US,9/25/2016 15:56,35698,Long
US,9/25/2016 16:06,35772,Long
US,9/25/2016 16:16,35772,Long
US,9/25/2016 16:26,35843,Long
US,9/25/2016 16:36,35843,Long
US,9/25/2016 16:46,35945,Long
US,9/25/2016 16:56,35945,Long
US,9/25/2016 17:06,36029,Long
US,9/25/2016 17:16,36029,Long
US,9/25/2016 17:26,36115,Long
US,9/25/2016 17:36,36115,Long
US,9/25/2016 17:46,36047,Long
US,9/25/2016 17:56,36047,Long
US,9/25/2016 18:06,35981,Long
US,9/25/2016 18:16,35981,Long
US,9/25/2016 18:26,35904,Long
US,9/25/2016 18:36,35904,Long
US,9/25/2016 18:46,35919,Long
US,9/25/2016 18:56,35919,Long
US,9/25/2016 19:06,35975,Long
US,9/25/2016 19:16,35975,Long
US,9/25/2016 19:26,36062,Long
US,9/25/2016 19:36,36062,Long
US,9/25/2016 19:46,36158,Long
US,9/25/2016 19:56,36158,Long
US,9/25/2016 20:06,36206,Long
US,9/25/2016 20:16,36206,Long
US,9/25/2016 20:26,36258,Long
US,9/25/2016 20:36,36258,Long
US,9/25/2016 20:46,36030,Long
US,9/25/2016 20:56,36030,Long
US,9/25/2016 21:06,35804,Long
US,9/25/2016 21:16,35804,Long
US,9/25/2016 21:26,35590,Long
US,9/25/2016 21:36,35590,Long
US,9/25/2016 21:46,35316,Long
US,9/25/2016 21:56,35316,Long
US,9/25/2016 22:06,35054,Long
US,9/25/2016 22:16,35054,Long
US,9/25/2016 22:26,34800,Long
US,9/25/2016 22:36,34800,Long
US,9/25/2016 22:46,34730,Long
US,9/25/2016 22:56,34730,Long
US,9/25/2016 23:06,34699,Long
US,9/25/2016 23:16,34699,Long
US,9/25/2016 23:26,34676,Long
US,9/25/2016 23:36,34676,Long
US,9/25/2016 23:46,34578,Long
US,9/25/2016 23:56,34578,Long
US,9/26/2016 0:06,34529,Long
US,9/26/2016 0:16,34529,Long
US,9/26/2016 0:26,34539,Long
US,9/26/2016 0:36,34539,Long
US,9/26/2016 0:46,34644,Long
US,9/26/2016 0:56,34644,Long
US,9/26/2016 1:06,34777,Long
US,9/26/2016 1:16,34777,Long
US,9/26/2016 1:26,34940,Long
US,9/26/2016 1:36,34940,Long
US,9/26/2016 1:46,34913,Long
US,9/26/2016 1:56,34913,Long
US,9/26/2016 2:06,34880,Long
US,9/26/2016 2:16,34880,Long
US,9/26/2016 2:26,34860,Long
US,9/26/2016 2:36,34860,Long
US,9/26/2016 2:46,35003,Long
US,9/26/2016 2:56,35003,Long
US,9/26/2016 3:06,35181,Long
US,9/26/2016 3:16,35181,Long
US,9/26/2016 3:26,35312,Long
US,9/26/2016 3:36,35312,Long
US,9/26/2016 3:46,35357,Long
US,9/26/2016 3:56,35357,Long
US,9/26/2016 4:06,35379,Long
US,9/26/2016 4:16,35379,Long
US,9/26/2016 4:26,35411,Long
US,9/26/2016 4:36,35411,Long
US,9/26/2016 4:46,35482,Long
US,9/26/2016 4:56,35482,Long
US,9/26/2016 5:06,35598,Long
US,9/26/2016 5:16,35598,Long
US,9/26/2016 5:26,35693,Long
US,9/26/2016 5:36,35693,Long
US,9/26/2016 5:46,35817,Long
US,9/26/2016 5:56,35817,Long
US,9/26/2016 6:06,35942,Long
US,9/26/2016 6:16,35942,Long
US,9/26/2016 6:26,36086,Long
US,9/26/2016 6:36,36086,Long
US,9/26/2016 6:46,36183,Long
US,9/26/2016 6:56,36183,Long
US,9/26/2016 7:06,36263,Long
US,9/26/2016 7:16,36263,Long
US,9/26/2016 7:26,36067,Long
US,9/26/2016 7:36,36067,Long
US,9/26/2016 7:46,35870,Long
US,9/26/2016 7:56,35870,Long
US,9/26/2016 8:06,35674,Long
US,9/26/2016 8:16,35674,Long
US,9/26/2016 8:26,35638,Long
US,9/26/2016 8:36,35638,Long
US,9/26/2016 8:46,35605,Long
US,9/26/2016 8:56,35605,Long
US,9/26/2016 9:06,35556,Long
US,9/26/2016 9:16,35556,Long
US,9/26/2016 9:26,35506,Long
US,9/26/2016 9:36,35506,Long
US,9/26/2016 9:46,35476,Long
US,9/26/2016 9:56,35476,Long
US,9/26/2016 10:06,35456,Long
US,9/26/2016 10:16,35456,Long
US,9/26/2016 10:26,35438,Long
US,9/26/2016 10:36,35438,Long
US,9/26/2016 10:46,35377,Long
US,9/26/2016 10:56,35377,Long
US,9/26/2016 11:06,35344,Long
US,9/26/2016 11:16,35344,Long
US,9/26/2016 11:26,35319,Long
US,9/26/2016 11:36,35319,Long
US,9/26/2016 11:46,35319,Long
US,9/26/2016 11:56,35319,Long
US,9/26/2016 12:06,35315,Long
US,9/26/2016 12:16,35315,Long
US,9/26/2016 12:26,35313,Long
US,9/26/2016 12:36,35313,Long
US,9/26/2016 12:46,35330,Long
US,9/26/2016 12:56,35330,Long
US,9/26/2016 13:06,35329,Long
US,9/26/2016 13:16,35329,Long
US,9/26/2016 13:26,35307,Long
US,9/26/2016 13:36,35307,Long
US,9/26/2016 13:46,35304,Long
US,9/26/2016 13:56,35304,Long
US,9/26/2016 14:06,35349,Long
US,9/26/2016 14:16,35349,Long
US,9/26/2016 14:26,35414,Long
US,9/26/2016 14:36,35414,Long
US,9/26/2016 14:46,35503,Long
US,9/26/2016 14:56,35503,Long
US,9/26/2016 15:06,35553,Long
US,9/26/2016 15:16,35553,Long
US,9/26/2016 15:26,35617,Long
US,9/26/2016 15:36,35617,Long
US,9/26/2016 15:46,35657,Long
US,9/26/2016 15:56,35657,Long
US,9/26/2016 16:06,35734,Long
US,9/26/2016 16:16,35734,Long
US,9/26/2016 16:26,35834,Long
US,9/26/2016 16:36,35834,Long
US,9/26/2016 16:46,35834,Long
US,9/26/2016 16:56,35962,Long
US,9/26/2016 17:06,36107,Long
US,9/26/2016 17:16,36107,Long
US,9/26/2016 17:26,36107,Long
US,9/26/2016 17:36,36184,Long
US,9/26/2016 17:46,36263,Long
US,9/26/2016 17:56,36263,Long
US,9/26/2016 18:06,36263,Long
US,9/26/2016 18:16,36348,Long
US,9/26/2016 18:26,36348,Long
US,9/26/2016 18:36,36402,Long
US,9/26/2016 18:46,36402,Long
US,9/26/2016 18:56,36467,Long
US,9/26/2016 19:06,36467,Long
US,9/26/2016 19:15,36541,Long
US,9/26/2016 19:26,36541,Long
US,9/26/2016 19:36,36639,Long
US,9/26/2016 19:46,36639,Long
US,9/26/2016 19:56,36763,Long
US,9/26/2016 20:06,36763,Long
US,9/26/2016 20:16,36839,Long
US,9/26/2016 20:26,36839,Long
US,9/26/2016 20:36,36848,Long
US,9/26/2016 20:46,36848,Long
US,9/26/2016 20:56,36754,Long
US,9/26/2016 21:06,36754,Long
US,9/26/2016 21:16,36701,Long
US,9/26/2016 21:26,36701,Long
US,9/26/2016 21:36,36690,Long
US,9/26/2016 21:46,36690,Long
US,9/26/2016 21:56,36715,Long
US,9/26/2016 22:06,36715,Long
US,9/26/2016 22:16,36640,Long
US,9/26/2016 22:26,36640,Long
US,9/26/2016 22:36,36595,Long
US,9/26/2016 22:46,36595,Long
US,9/26/2016 22:56,36530,Long
US,9/26/2016 23:06,36530,Long
US,9/26/2016 23:16,36565,Long
US,9/26/2016 23:26,36565,Long
US,9/26/2016 23:36,36557,Long
US,9/26/2016 23:46,36557,Long
US,9/26/2016 23:56,36587,Long
US,9/27/2016 0:06,36587,Long
US,9/27/2016 0:16,36599,Long
US,9/27/2016 0:26,36599,Long
US,9/27/2016 0:36,36673,Long
US,9/27/2016 0:46,36673,Long
US,9/27/2016 0:56,36731,Long
US,9/27/2016 1:06,36731,Long
US,9/27/2016 1:16,36733,Long
US,9/27/2016 1:26,36733,Long
US,9/27/2016 1:36,36521,Long
US,9/27/2016 1:46,36521,Long
US,9/27/2016 1:56,36348,Long
US,9/27/2016 2:06,36348,Long
US,9/27/2016 2:16,36168,Long
US,9/27/2016 2:26,36168,Long
US,9/27/2016 2:36,36140,Long
US,9/27/2016 2:46,36140,Long
US,9/27/2016 2:56,36102,Long
US,9/27/2016 3:06,36102,Long
US,9/27/2016 3:16,36112,Long
US,9/27/2016 3:26,36112,Long
US,9/27/2016 3:36,36116,Long
US,9/27/2016 3:46,36116,Long
US,9/27/2016 3:56,36147,Long
US,9/27/2016 4:06,36147,Long
US,9/27/2016 4:16,36185,Long
US,9/27/2016 4:26,36185,Long
US,9/27/2016 4:36,36265,Long
US,9/27/2016 5:16,36455,Long
US,9/27/2016 5:26,36455,Long
US,9/27/2016 5:36,36414,Long
US,9/27/2016 5:46,36414,Long
US,9/27/2016 5:56,36240,Long
US,9/27/2016 6:06,36240,Long
US,9/27/2016 6:16,36049,Long
US,9/27/2016 6:26,36049,Long
US,9/27/2016 6:36,35938,Long
US,9/27/2016 6:46,35938,Long
US,9/27/2016 6:56,35918,Long
US,9/27/2016 7:06,35918,Long
US,9/27/2016 7:16,35903,Long
US,9/27/2016 7:26,35903,Long
US,9/27/2016 7:36,35871,Long
US,9/27/2016 7:46,35871,Long
US,9/27/2016 7:56,35821,Long
US,9/27/2016 8:06,35821,Long
US,9/27/2016 8:16,35718,Long
US,9/27/2016 8:26,35718,Long
US,9/27/2016 8:36,35515,Long
US,9/27/2016 8:46,35515,Long
US,9/27/2016 8:56,35336,Long
US,9/27/2016 9:06,35336,Long
US,9/27/2016 9:16,35186,Long
US,9/27/2016 9:26,35186,Long
US,9/27/2016 9:36,35120,Long
US,9/27/2016 9:46,35120,Long
US,9/27/2016 9:56,35059,Long
US,9/27/2016 10:06,35059,Long
US,9/27/2016 10:16,34995,Long
US,9/27/2016 10:26,34995,Long
US,9/27/2016 10:36,34945,Long
US,9/27/2016 10:46,34945,Long
US,9/27/2016 10:56,34920,Long
US,9/27/2016 11:06,34920,Long
US,9/27/2016 11:16,34937,Long
US,9/27/2016 11:26,34937,Long
US,9/27/2016 11:35,34960,Long
US,9/27/2016 11:45,34960,Long
US,9/27/2016 11:55,34976,Long
US,9/27/2016 12:35,34953,Long
US,9/27/2016 12:45,34926,Long
US,9/27/2016 12:55,34926,Long
US,9/27/2016 13:05,34917,Long
US,9/27/2016 13:15,34917,Long
US,9/27/2016 13:25,34971,Long
US,9/27/2016 13:35,34971,Long
US,9/27/2016 13:45,35070,Long
US,9/27/2016 13:55,35070,Long
US,9/27/2016 14:05,35141,Long
US,9/27/2016 14:15,35141,Long
US,9/27/2016 14:25,35221,Long
US,9/27/2016 14:35,35221,Long
US,9/27/2016 14:45,35288,Long
US,9/27/2016 14:55,35288,Long
US,9/27/2016 15:05,35393,Long
US,9/27/2016 15:15,35393,Long
US,9/27/2016 15:25,35467,Long
US,9/27/2016 15:35,35467,Long
US,9/27/2016 15:45,35571,Long
US,9/27/2016 15:55,35571,Long
US,9/27/2016 16:05,35683,Long
US,9/27/2016 16:15,35683,Long
US,9/27/2016 16:25,35772,Long
US,9/27/2016 16:35,35772,Long
US,9/27/2016 16:45,35810,Long
US,9/27/2016 16:55,35810,Long
US,9/27/2016 17:05,35849,Long
US,9/27/2016 17:15,35849,Long
US,9/27/2016 17:25,35932,Long
US,9/27/2016 17:35,35932,Long
US,9/27/2016 17:45,36055,Long
US,9/27/2016 17:55,36055,Long
US,9/27/2016 18:05,36180,Long
US,9/27/2016 18:15,36180,Long
US,9/27/2016 18:25,36208,Long
US,9/27/2016 18:35,36208,Long
US,9/27/2016 18:45,36214,Long
US,9/27/2016 18:55,36214,Long
US,9/27/2016 19:05,36214,Long
US,9/27/2016 19:15,36214,Long
US,9/27/2016 19:25,36258,Long
US,9/27/2016 19:35,36258,Long
US,9/27/2016 19:45,36317,Long
US,9/27/2016 19:55,36317,Long
US,9/27/2016 20:05,36309,Long
US,9/27/2016 20:15,36309,Long
US,9/27/2016 20:25,36295,Long
US,9/27/2016 20:35,36295,Long
US,9/27/2016 20:45,36314,Long
US,9/27/2016 20:55,36314,Long
